signal_time,direction,outcome,R,entry,sl,tp,hull_1d_L49,hull_1d_L78,hull_1d_L100,hull_1d_L160,hull_12h_L49,hull_12h_L78,hull_12h_L100,hull_12h_L160,hull_4h_L49,hull_4h_L78,hull_4h_L100,hull_4h_L160,hull_1h_L49,hull_1h_L78,hull_1h_L100,hull_1h_L160,ema200_1d,ema200_4h,ema200_1h,ema200_15m,asvk_1h,asvk_4h,mh_1h_color,mh_1h_color_align,mh_4h_color,mh_4h_color_align,mh_1h_mf_align,mh_4h_mf_align,hour,weekday,session,do_align,atr_ratio_bin
2025-07-25T07:15:00+00:00,LONG,loss,-1.0,115445.39,114723.16,117034.31,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,yellow_OS,red,counter,grey_from_green,counter,counter,counter,7,Friday,London,aligned,med
2025-10-01T06:20:00+00:00,SHORT,loss,-1.0,114496.11,114740.0,113959.54,aligned,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,yellow_OB,yellow_OB,green,counter,grey_from_green,aligned,counter,aligned,6,Wednesday,Asia,aligned,med
2025-10-13T02:15:00+00:00,SHORT,win,2.2,115460.02,115963.81,114351.68,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,red,yellow_OS,green,counter,grey_from_red,counter,aligned,aligned,2,Monday,Asia,aligned,low
2025-10-28T01:15:00+00:00,LONG,loss,-1.0,114084.32,113788.32,114735.5,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,green,red,red,counter,green,aligned,aligned,aligned,1,Tuesday,Asia,aligned,med
2026-01-14T22:40:00+00:00,SHORT,win,2.2,97302.24,97924.49,95933.29,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,red,red,green,counter,green,counter,counter,counter,22,Wednesday,off,aligned,med
2026-03-09T17:30:00+00:00,SHORT,loss,-1.0,68827.51,69225.0,67953.05,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,red,neutral,green,counter,grey_from_red,counter,aligned,aligned,17,Monday,off,aligned,high
2026-04-08T13:40:00+00:00,SHORT,loss,-1.0,72019.64,72857.0,70177.45,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,red,red,grey_from_green,aligned,green,counter,counter,counter,13,Wednesday,NY,aligned,med
2026-04-15T08:15:00+00:00,LONG,win,2.2,73810.33,73514.0,74462.24,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,aligned,yellow_OS,yellow_OB,red,counter,green,aligned,aligned,aligned,8,Wednesday,London,aligned,med
2020-02-20T16:45:00+00:00,LONG,win,2.2,9572.99,9400.0,9953.57,na,na,na,na,counter,counter,na,na,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,yellow_OS,grey_from_red,aligned,red,counter,aligned,counter,16,Thursday,NY,aligned,low
2020-02-24T10:30:00+00:00,LONG,win,2.2,9733.28,9694.74,9818.07,na,na,na,na,aligned,counter,na,na,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,neutral,red,counter,green,aligned,aligned,counter,10,Monday,London,aligned,high
2020-02-27T20:30:00+00:00,SHORT,win,2.2,8889.97,8919.0,8826.1,na,na,na,na,aligned,aligned,aligned,na,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,aligned,yellow_OB,green,green,counter,red,aligned,aligned,aligned,20,Thursday,off,aligned,med
2020-03-20T21:40:00+00:00,LONG,win,2.2,6086.94,5670.0,7004.22,counter,na,na,na,aligned,aligned,aligned,na,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,neutral,red,red,counter,green,aligned,aligned,aligned,21,Friday,off,aligned,high
2020-04-30T19:20:00+00:00,LONG,win,2.2,8750.51,8401.0,9519.43,aligned,aligned,aligned,na,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,green,red,red,counter,green,aligned,aligned,aligned,19,Thursday,off,aligned,high
2020-05-22T19:40:00+00:00,SHORT,loss,-1.0,9188.26,9224.0,9109.62,aligned,aligned,counter,na,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,yellow_OB,green,green,counter,red,aligned,aligned,counter,19,Friday,off,aligned,low
2020-06-16T14:30:00+00:00,SHORT,win,2.2,9521.58,9589.0,9373.27,aligned,aligned,aligned,na,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,red,yellow_OB,grey_from_green,aligned,grey_from_red,counter,counter,counter,14,Tuesday,NY,aligned,med
2020-07-10T10:45:00+00:00,LONG,win,2.2,9175.98,9157.95,9215.65,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,red,counter,red,counter,counter,counter,10,Friday,London,aligned,med
2020-07-09T20:40:00+00:00,LONG,loss,-1.0,9221.94,9188.0,9296.61,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,green,neutral,red,counter,grey_from_green,counter,counter,aligned,20,Thursday,off,aligned,med
2020-07-10T20:45:00+00:00,SHORT,loss,-1.0,9239.51,9255.5,9204.33,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,aligned,counter,aligned,neutral,neutral,green,counter,red,aligned,counter,counter,20,Friday,off,aligned,low
2020-08-11T21:30:00+00:00,LONG,win,2.2,11251.15,11125.0,11528.66,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,green,yellow_OS,red,counter,red,counter,counter,aligned,21,Tuesday,off,aligned,med
2020-08-12T20:30:00+00:00,SHORT,win,2.2,11562.49,11595.0,11490.98,aligned,counter,counter,counter,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,aligned,yellow_OB,yellow_OS,green,counter,red,aligned,aligned,counter,20,Wednesday,off,aligned,med
2020-09-01T22:30:00+00:00,SHORT,win,2.2,11997.94,12050.0,11883.41,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OB,yellow_OB,green,counter,green,counter,counter,counter,22,Tuesday,off,aligned,med
2020-08-30T03:15:00+00:00,SHORT,win,2.2,11620.16,11637.3,11582.44,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,red,neutral,green,counter,green,counter,counter,counter,3,Sunday,Asia,aligned,med
2020-09-15T14:00:00+00:00,SHORT,win,2.2,10858.44,10930.04,10700.92,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,yellow_OB,red,grey_from_green,aligned,green,counter,counter,counter,14,Tuesday,NY,aligned,high
2020-09-21T19:00:00+00:00,LONG,loss,-1.0,10421.22,10356.54,10563.5,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,green,yellow_OS,red,counter,red,counter,counter,aligned,19,Monday,off,aligned,high
2020-09-22T14:45:00+00:00,SHORT,loss,-1.0,10479.68,10520.0,10390.98,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,aligned,aligned,aligned,yellow_OS,yellow_OS,grey_from_red,counter,red,aligned,aligned,counter,14,Tuesday,NY,aligned,med
2020-09-22T22:15:00+00:00,SHORT,win,2.2,10527.58,10572.71,10428.29,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,aligned,neutral,yellow_OS,green,counter,red,aligned,aligned,counter,22,Tuesday,off,aligned,low
2020-09-25T14:45:00+00:00,LONG,win,2.2,10616.06,10556.24,10747.68,aligned,counter,counter,counter,counter,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,aligned,yellow_OB,yellow_OB,red,counter,green,aligned,aligned,aligned,14,Friday,NY,aligned,med
2020-10-05T03:15:00+00:00,SHORT,loss,-1.0,10695.99,10741.63,10595.58,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,red,neutral,green,counter,green,counter,counter,counter,3,Monday,Asia,aligned,med
2020-11-08T19:15:00+00:00,SHORT,win,2.2,15498.98,15650.0,15166.74,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,yellow_OB,neutral,green,counter,red,aligned,counter,counter,19,Sunday,off,aligned,low
2021-02-07T05:45:00+00:00,LONG,loss,-1.0,38494.57,37923.0,39752.01,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,green,yellow_OB,red,counter,green,aligned,aligned,aligned,5,Sunday,Asia,aligned,high
2021-05-17T18:45:00+00:00,LONG,loss,-1.0,43293.58,42001.0,46137.27,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,red,counter,red,counter,counter,counter,18,Monday,off,aligned,med
2021-02-09T14:00:00+00:00,LONG,loss,-1.0,46050.75,44961.09,48448.0,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,neutral,red,grey_from_green,counter,green,aligned,aligned,aligned,14,Tuesday,NY,aligned,med
2021-02-15T16:00:00+00:00,LONG,loss,-1.0,47931.76,47472.92,48941.21,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,neutral,green,aligned,grey_from_green,counter,aligned,aligned,16,Monday,NY,aligned,high
2021-04-04T15:45:00+00:00,SHORT,win,2.2,58156.58,58492.85,57416.79,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,aligned,neutral,green,green,counter,red,aligned,aligned,counter,15,Sunday,NY,aligned,med
2021-04-08T08:40:00+00:00,SHORT,loss,-1.0,56997.29,57333.85,56256.86,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,aligned,aligned,neutral,green,green,counter,red,aligned,aligned,counter,8,Thursday,London,aligned,med
2021-05-28T12:15:00+00:00,LONG,loss,-1.0,35993.79,35100.0,37960.13,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,green,yellow_OS,red,counter,red,counter,counter,counter,12,Friday,NY,aligned,med
2021-05-31T17:20:00+00:00,SHORT,loss,-1.0,36957.54,37457.07,35858.59,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,neutral,green,counter,grey_from_red,counter,counter,aligned,17,Monday,off,aligned,med
2021-06-18T02:45:00+00:00,LONG,loss,-1.0,37532.63,37213.0,38235.82,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,green,neutral,red,counter,red,counter,counter,aligned,2,Friday,Asia,aligned,med
2021-06-27T09:30:00+00:00,SHORT,loss,-1.0,32991.29,33499.0,31874.34,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,neutral,green,counter,red,aligned,aligned,aligned,9,Sunday,London,aligned,low
2021-07-10T02:45:00+00:00,SHORT,loss,-1.0,33762.99,33909.67,33440.28,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,red,neutral,green,counter,grey_from_red,counter,aligned,aligned,2,Saturday,Asia,counter,med
2021-09-07T16:45:00+00:00,LONG,loss,-1.0,47245.9,42843.05,56932.19,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,green,neutral,red,counter,grey_from_green,counter,aligned,aligned,16,Tuesday,NY,aligned,high
2021-08-26T16:45:00+00:00,LONG,loss,-1.0,46806.25,46485.16,47512.66,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,yellow_OS,green,red,counter,red,counter,counter,counter,16,Thursday,NY,aligned,med
2021-10-27T11:00:00+00:00,LONG,loss,-1.0,58871.93,58270.0,60196.18,counter,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,green,green,red,counter,red,counter,counter,aligned,11,Wednesday,London,aligned,high
2021-10-28T21:00:00+00:00,SHORT,loss,-1.0,61528.68,62499.0,59393.96,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,red,neutral,grey_from_green,aligned,red,aligned,aligned,aligned,21,Thursday,off,aligned,high
2021-11-09T17:45:00+00:00,LONG,win,2.2,66661.33,66222.4,67626.98,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OB,grey_from_green,counter,green,aligned,aligned,aligned,17,Tuesday,off,aligned,med
2021-12-05T07:45:00+00:00,SHORT,win,2.2,49464.49,49666.94,49019.08,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OS,green,counter,red,aligned,aligned,aligned,7,Sunday,London,aligned,low
2021-12-10T15:00:00+00:00,SHORT,loss,-1.0,48904.11,50125.0,46218.15,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OS,green,counter,red,aligned,aligned,aligned,15,Friday,NY,aligned,med
2021-12-24T16:00:00+00:00,LONG,loss,-1.0,50882.39,50384.43,51977.9,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,aligned,aligned,yellow_OB,red,grey_from_green,counter,green,aligned,aligned,aligned,16,Friday,NY,counter,med
2022-02-04T10:30:00+00:00,SHORT,win,2.2,37972.89,38236.08,37393.87,counter,counter,counter,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,neutral,green,counter,red,aligned,aligned,counter,10,Friday,London,aligned,med
2022-02-16T05:00:00+00:00,LONG,loss,-1.0,43881.35,43673.92,44337.7,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,counter,aligned,aligned,aligned,neutral,yellow_OB,grey_from_green,counter,green,aligned,aligned,aligned,5,Wednesday,Asia,aligned,med
2022-03-16T03:15:00+00:00,SHORT,loss,-1.0,40247.21,41718.0,37011.49,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,yellow_OB,green,counter,green,counter,counter,aligned,3,Wednesday,Asia,aligned,high
2024-01-02T10:45:00+00:00,SHORT,win,2.2,45589.02,45879.63,44949.68,counter,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,red,red,grey_from_green,aligned,green,counter,counter,counter,10,Tuesday,London,aligned,high
2022-04-26T08:40:00+00:00,SHORT,win,2.2,40556.54,40797.31,40026.85,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,aligned,aligned,counter,counter,red,yellow_OB,grey_from_green,aligned,grey_from_red,counter,counter,counter,8,Tuesday,London,aligned,med
2022-04-23T17:00:00+00:00,SHORT,win,2.2,39845.45,39980.0,39549.44,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OS,green,counter,red,aligned,aligned,counter,17,Saturday,off,aligned,low
2022-04-27T14:15:00+00:00,SHORT,loss,-1.0,39014.18,39474.72,38000.98,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,aligned,yellow_OB,neutral,green,counter,red,aligned,counter,aligned,14,Wednesday,NY,aligned,low
2022-05-21T20:45:00+00:00,SHORT,loss,-1.0,29460.33,29580.02,29197.0,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,aligned,aligned,aligned,aligned,neutral,neutral,green,counter,red,aligned,counter,aligned,20,Saturday,off,aligned,low
2022-05-24T18:45:00+00:00,SHORT,loss,-1.0,29320.66,29487.67,28953.24,counter,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,neutral,neutral,grey_from_red,counter,red,aligned,counter,counter,18,Tuesday,off,aligned,med
2022-05-31T13:15:00+00:00,LONG,loss,-1.0,31660.35,31200.01,32673.1,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,counter,counter,aligned,aligned,yellow_OB,red,grey_from_green,counter,green,aligned,aligned,aligned,13,Tuesday,NY,aligned,low
2022-08-09T02:30:00+00:00,LONG,loss,-1.0,23767.42,23626.87,24076.63,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,aligned,aligned,aligned,neutral,yellow_OB,red,counter,green,aligned,aligned,counter,2,Tuesday,Asia,aligned,high
2022-09-07T19:45:00+00:00,SHORT,loss,-1.0,19089.11,19200.0,18845.14,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,aligned,neutral,yellow_OS,green,counter,red,aligned,aligned,aligned,19,Wednesday,off,aligned,low
2022-09-21T18:15:00+00:00,SHORT,loss,-1.0,19288.53,19956.0,17820.11,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,counter,aligned,red,neutral,green,counter,grey_from_red,counter,counter,aligned,18,Wednesday,off,aligned,med
2022-10-08T05:30:00+00:00,LONG,loss,-1.0,19465.06,19415.6,19573.89,aligned,aligned,aligned,aligned,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,yellow_OS,yellow_OS,grey_from_red,aligned,red,counter,counter,counter,5,Saturday,Asia,aligned,med
2022-12-17T06:40:00+00:00,LONG,loss,-1.0,16701.22,16670.08,16769.71,counter,aligned,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,counter,counter,counter,counter,counter,counter,counter,green,green,grey_from_red,aligned,red,counter,counter,counter,6,Saturday,Asia,counter,med
2022-12-10T06:15:00+00:00,LONG,win,2.2,17144.44,17130.28,17175.61,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,counter,counter,aligned,aligned,neutral,yellow_OB,grey_from_red,aligned,green,aligned,aligned,aligned,6,Saturday,Asia,counter,low
2023-02-02T14:15:00+00:00,LONG,loss,-1.0,23785.11,23525.0,24357.37,aligned,aligned,aligned,aligned,counter,counter,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,aligned,aligned,aligned,yellow_OB,yellow_OB,grey_from_green,counter,green,aligned,aligned,aligned,14,Thursday,NY,counter,med
2023-03-07T21:45:00+00:00,LONG,win,2.2,22050.41,21943.0,22286.71,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,counter,aligned,counter,counter,counter,yellow_OS,yellow_OS,red,counter,red,counter,counter,counter,21,Tuesday,off,aligned,high
2023-02-17T07:15:00+00:00,LONG,loss,-1.0,23708.06,23532.69,24093.87,counter,counter,counter,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,aligned,counter,counter,counter,counter,aligned,aligned,aligned,counter,yellow_OS,yellow_OB,red,counter,green,aligned,aligned,aligned,7,Friday,London,counter,med
2023-02-27T08:15:00+00:00,SHORT,loss,-1.0,23411.45,23456.85,23311.57,aligned,aligned,aligned,counter,aligned,aligned,aligned,aligned,counter,counter,aligned,aligned,aligned,counter,counter,counter,counter,counter,aligned,counter,yellow_OB,neutral,grey_from_green,aligned,green,counter,counter,aligned,8,Monday,London,counter,high
2023-02-27T21:00:00+00:00,LONG,loss,-1.0,23279.06,23106.77,23658.08,counter,counter,counter,aligned,counter,counter,counter,counter,aligned,aligned,counter,counter,counter,counter,counter,aligned,aligned,aligned,counter,counter,neutral,neutral,red,counter,green,aligned,aligned,counter,21,Monday,off,aligned,high
